nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       431  4.879575473E-01  2.110122811E-03  2.229692893E-01 
       432 -4.998682863E-01  2.211368846E-03 -1.077191111E+00 
       433  4.870857992E-01  2.260438961E-03  2.156651770E-01 
       434  4.861840083E-01  2.415580609E-03  2.084920064E-01 
       435  4.852522341E-01  2.575521873E-03  2.014360222E-01 
       436  4.842905066E-01  2.740207110E-03  1.945010761E-01 
       437  4.832989150E-01  2.909579769E-03  1.876696681E-01 
       438 -4.997631228E-01  2.971393689E-03 -1.216244046E+00 
       439  4.822774893E-01  3.083621164E-03  1.809353176E-01 
       440  4.812263188E-01  3.262253568E-03  1.743042762E-01 
       441  4.801454929E-01  3.445436675E-03  1.677687553E-01 
       442  4.790350117E-01  3.633128796E-03  1.613235169E-01 
       443 -4.996270981E-01  3.730788423E-03 -1.351504131E+00 
       444  4.778949944E-01  3.825259618E-03  1.549664073E-01 
       445  4.767255005E-01  4.021776308E-03  1.486846844E-01 
       446  4.755265897E-01  4.222645268E-03  1.424787080E-01 
       447  4.742983216E-01  4.427782738E-03  1.363493658E-01 
       448 -4.994602020E-01  4.489455456E-03 -1.482585558E+00 
       449  4.730408153E-01  4.637143966E-03  1.302900697E-01 
       450  4.717541306E-01  4.850663322E-03  1.242975396E-01 
       451  4.704383568E-01  5.068293254E-03  1.183697254E-01 
       452 -4.992624254E-01  5.247259295E-03 -1.608197677E+00 
       453  4.690935536E-01  5.289958366E-03  1.125074865E-01 
       454  4.677198102E-01  5.515610201E-03  1.067029939E-01 
       455  4.663171865E-01  5.745189607E-03  1.009556873E-01 
       456  4.648858313E-01  5.978618806E-03  9.526599951E-02 
       457 -4.990337899E-01  6.003963713E-03 -1.727658406E+00 
       458  4.634257744E-01  6.215836804E-03  8.963429741E-02 
       459  4.619371352E-01  6.456775616E-03  8.405690298E-02 
       460  4.604200328E-01  6.701372817E-03  7.853123606E-02 
       461 -4.987742885E-01  6.759447884E-03 -1.840611529E+00 
       462  4.588744970E-01  6.949568331E-03  7.305861637E-02 
       463  4.573006470E-01  7.201288586E-03  6.763776424E-02 
       464  4.556986021E-01  7.456464645E-03  6.226615712E-02 
       465 -4.984839159E-01  7.513574388E-03 -1.946622679E+00 
       466  4.540684218E-01  7.715031308E-03  5.694471916E-02 
       467  4.524102553E-01  7.976908030E-03  5.167028265E-02 
       468  4.507241620E-01  8.242040760E-03  4.644095315E-02 
       469 -4.981627269E-01  8.266071331E-03 -2.045288715E+00 
       470  4.490102910E-01  8.510346628E-03  4.125414278E-02 
       471  4.472687019E-01  8.781769698E-03  3.610914326E-02 
       472 -4.978107186E-01  9.016819285E-03 -2.136427979E+00 
       473  4.454995140E-01  9.056219657E-03  3.101185514E-02 
       474  4.437028464E-01  9.333622957E-03  2.595743042E-02 
       475  4.418788184E-01  9.613922739E-03  2.094094224E-02 
       476 -4.974279186E-01  9.765640094E-03 -2.220027023E+00 
       477  4.400275194E-01  9.897046338E-03  1.596510772E-02 
       478  4.381490685E-01  1.018290995E-02  1.103017526E-02 
       479  4.362436149E-01  1.047143813E-02  6.137122765E-03 
       480 -4.970143259E-01  1.051240875E-02 -2.296123341E+00 
       481  4.343112479E-01  1.076255919E-02  1.281200615E-03 
       482  4.323520570E-01  1.105621808E-02 -3.535681467E-03 
       483 -4.965699703E-01  1.125695195E-02 -2.364789113E+00 
       484  4.303662210E-01  1.135230967E-02 -8.311742184E-03 
       485  4.283538292E-01  1.165078452E-02 -1.305369737E-02 
       486  4.263150009E-01  1.195156345E-02 -1.775507095E-02 
       487 -4.960949121E-01  1.199905505E-02 -2.426157729E+00 
       488  4.242498852E-01  1.225455804E-02 -2.241927189E-02 
       489  4.221586012E-01  1.255971233E-02 -2.704549556E-02 
       490 -4.955891526E-01  1.273860630E-02 -2.480439919E+00 
       491  4.200412682E-01  1.286693700E-02 -3.163472903E-02 
       492  4.178980351E-01  1.317617512E-02 -3.618867729E-02 
       493 -4.950527241E-01  1.347543895E-02 -2.527880006E+00 
       494  4.157289915E-01  1.348733921E-02 -4.070350707E-02 
       495  4.135343160E-01  1.380035753E-02 -4.518200744E-02 
       496  4.113141578E-01  1.411515186E-02 -4.962155135E-02 
       497 -4.944856580E-01  1.420941289E-02 -2.568793599E+00 
       498  4.090686063E-01  1.443165795E-02 -5.402801065E-02 
       499  4.067978105E-01  1.474981517E-02 -5.840025383E-02 
       500 -4.938880474E-01  1.494029852E-02 -2.603520365E+00 
       501  4.045019193E-01  1.506952673E-02 -6.273306890E-02 
       502  4.021810819E-01  1.539072558E-02 -6.703036363E-02 
       503 -4.932598651E-01  1.566803067E-02 -2.632352290E+00 
       504  3.998354174E-01  1.571335208E-02 -7.129448883E-02 
       505  3.974651047E-01  1.603733077E-02 -7.552393672E-02 
       506  3.950702629E-01  1.636258529E-02 -7.971773523E-02 
       507 -4.926011741E-01  1.639243793E-02 -2.655691274E+00 
       508  3.926510710E-01  1.668904488E-02 -8.387695786E-02 
       509  3.902076481E-01  1.701664619E-02 -8.800402604E-02 
       510 -4.919120379E-01  1.711334423E-02 -2.673975578E+00 
       511  3.877401433E-01  1.734532397E-02 -9.209615229E-02 
       512  3.852487055E-01  1.767499825E-02 -9.615309267E-02 
       513 -4.911924595E-01  1.783065496E-02 -2.687568690E+00 
       514  3.827335136E-01  1.800562228E-02 -1.001693027E-01 
       515  3.801947167E-01  1.833709938E-02 -1.041461668E-01 
       516 -4.904425319E-01  1.854418531E-02 -2.696836840E+00 
       517  3.776324637E-01  1.866939028E-02 -1.080872131E-01 
       518  3.750469036E-01  1.900241316E-02 -1.119940738E-01 
       519 -4.896623186E-01  1.925377718E-02 -2.702121919E+00 
       520  3.724382154E-01  1.933612130E-02 -1.158684288E-01 
       521  3.698065778E-01  1.967042727E-02 -1.197075060E-01 
       522 -4.888517925E-01  1.995937776E-02 -2.703775432E+00 
       523  3.671520802E-01  2.000529377E-02 -1.235165600E-01 
       524  3.644749611E-01  2.034064814E-02 -1.272933997E-01 
       525 -4.880110769E-01  2.066078530E-02 -2.702146639E+00 
       526  3.617753396E-01  2.067643079E-02 -1.310381965E-01 
       527  3.590534245E-01  2.101257838E-02 -1.347513320E-01 
       528  3.563093349E-01  2.134903689E-02 -1.384314576E-01 
       529 -4.871402047E-01  2.135788133E-02 -2.697497881E+00 
       530  3.535432795E-01  2.168574489E-02 -1.420823092E-01 
       531  3.507554073E-01  2.202265759E-02 -1.457014471E-01 
       532 -4.862392378E-01  2.205055222E-02 -2.690175218E+00 
       533  3.479458970E-01  2.235970245E-02 -1.492901664E-01 
       534  3.451149277E-01  2.269684396E-02 -1.528498902E-01 
       535 -4.853082404E-01  2.273863914E-02 -2.680432626E+00 
       536  3.422626780E-01  2.303401145E-02 -1.563779276E-01 
       537  3.393892970E-01  2.337116761E-02 -1.598785121E-01 
       538 -4.843472433E-01  2.342207020E-02 -2.668496149E+00 
       539  3.364949635E-01  2.370826214E-02 -1.633516526E-01 
       540  3.335798861E-01  2.404523728E-02 -1.667942485E-01 
       541 -4.833563397E-01  2.410069944E-02 -2.654671675E+00 
       542  3.306442437E-01  2.438203724E-02 -1.702072834E-01 
       543  3.276881854E-01  2.471863399E-02 -1.735921897E-01 
       544 -4.823355624E-01  2.477440816E-02 -2.639106573E+00 
       545  3.247119196E-01  2.505496982E-02 -1.769477835E-01 
       546  3.217156253E-01  2.539100188E-02 -1.802758102E-01 
       547 -4.812850020E-01  2.544308646E-02 -2.622019157E+00 
       548  3.186994813E-01  2.572668735E-02 -1.835781268E-01 
       549  3.156636664E-01  2.606198708E-02 -1.868532090E-01 
       550 -4.802047511E-01  2.610660150E-02 -2.603617314E+00 
       551  3.126083893E-01  2.639685086E-02 -1.901051053E-01 
       552  3.095338287E-01  2.673125618E-02 -1.933329172E-01 
       553 -4.790948118E-01  2.676487351E-02 -2.584023272E+00 
       554  3.064401635E-01  2.706514361E-02 -1.965359968E-01 
       555  3.033276023E-01  2.739849068E-02 -1.997165396E-01 
       556 -4.779553048E-01  2.741778053E-02 -2.563402924E+00 
       557  3.001963240E-01  2.773125091E-02 -2.028746216E-01 
       558  2.970465074E-01  2.806340185E-02 -2.060112490E-01 
       559 -4.767862918E-01  2.806523017E-02 -2.541923134E+00 
       560  2.938783909E-01  2.839489145E-02 -2.091247006E-01 
       561 -4.755878350E-01  2.870710467E-02 -2.519661799E+00 
       562  2.906921533E-01  2.872569731E-02 -2.122180982E-01 
       563  2.874879437E-01  2.905579524E-02 -2.152938637E-01 
       564 -4.743599943E-01  2.934334258E-02 -2.496750982E+00 
       565  2.842660303E-01  2.938514977E-02 -2.183495888E-01 
       566  2.810265621E-01  2.971372191E-02 -2.213865548E-01 
       567 -4.731028916E-01  2.997381202E-02 -2.473310854E+00 
       568  2.777697775E-01  3.004149479E-02 -2.244067954E-01 
       569  2.744958257E-01  3.036843495E-02 -2.274085842E-01 
       570 -4.718165874E-01  3.059843973E-02 -2.449409757E+00 
       571  2.712049748E-01  3.069451444E-02 -2.303942697E-01 
       572  2.678973738E-01  3.101971463E-02 -2.333655943E-01 
       573 -4.705011730E-01  3.121711903E-02 -2.425135000E+00 
       574  2.645732314E-01  3.134401313E-02 -2.363217124E-01 
       575  2.612327860E-01  3.166737464E-02 -2.392628757E-01 
       576 -4.691567089E-01  3.182978240E-02 -2.400545901E+00 
       577  2.578762165E-01  3.198978981E-02 -2.421930912E-01 
       578  2.545037612E-01  3.231123624E-02 -2.451124754E-01 
       579 -4.677832855E-01  3.243635568E-02 -2.375744095E+00 
       580  2.511155692E-01  3.263169159E-02 -2.480191875E-01 
       581  2.477119087E-01  3.295112613E-02 -2.509150261E-01 
       582 -4.663809644E-01  3.303674213E-02 -2.350754168E+00 
       583  2.442929587E-01  3.326953235E-02 -2.538010502E-01 
       584  2.408589425E-01  3.358688797E-02 -2.566789596E-01 
       585 -4.649498947E-01  3.363085834E-02 -2.325631166E+00 
       586  2.374100539E-01  3.390318545E-02 -2.595502004E-01 
       587  2.339465314E-01  3.421839876E-02 -2.624146296E-01 
       588 -4.634901078E-01  3.421864991E-02 -2.300446269E+00 
       589  2.304685687E-01  3.453251671E-02 -2.652731297E-01 
       590 -4.620017234E-01  3.480004942E-02 -2.275240016E+00 
       591  2.269763893E-01  3.484552071E-02 -2.681271937E-01 
       592  2.234702167E-01  3.515739952E-02 -2.709758862E-01 
       593 -4.604848621E-01  3.537496531E-02 -2.250054668E+00 
       594  2.199502447E-01  3.546813464E-02 -2.738232381E-01 
       595  2.164167118E-01  3.577772586E-02 -2.766674104E-01 
       596 -4.589395544E-01  3.594334930E-02 -2.224892036E+00 
       597  2.128698116E-01  3.608613993E-02 -2.795096183E-01 
       598  2.093097975E-01  3.639338778E-02 -2.823542541E-01 
       599 -4.573659198E-01  3.650514512E-02 -2.199803383E+00 
       600  2.057368631E-01  3.669944346E-02 -2.851977376E-01 
       601  2.021512322E-01  3.700429951E-02 -2.880442398E-01 
       602 -4.557640788E-01  3.706027952E-02 -2.174825463E+00 
       603  1.985531281E-01  3.730794844E-02 -2.908936049E-01 
       604 -4.541340914E-01  3.760870799E-02 -2.149962911E+00 
       605  1.949427744E-01  3.761037538E-02 -2.937475559E-01 
       606  1.913203946E-01  3.791157283E-02 -2.966052785E-01 
       607 -4.524761072E-01  3.815037451E-02 -2.125258358E+00 
       608  1.876862124E-01  3.821152228E-02 -2.994686555E-01 
       609  1.840404511E-01  3.851022732E-02 -3.023401607E-01 
       610 -4.507901867E-01  3.868522475E-02 -2.100718362E+00 
       611  1.803833344E-01  3.880766941E-02 -3.052183104E-01 
       612  1.767151007E-01  3.910384108E-02 -3.081045420E-01 
       613 -4.490764791E-01  3.921320594E-02 -2.076357417E+00 
       614  1.730359436E-01  3.939873856E-02 -3.109981465E-01 
       615  1.693461315E-01  3.969234327E-02 -3.138987846E-01 
       616 -4.473350449E-01  3.973427455E-02 -2.052193943E+00 
       617  1.656458581E-01  3.998465154E-02 -3.168129254E-01 
       618 -4.455660033E-01  4.024841094E-02 -2.028252985E+00 
       619  1.619353618E-01  4.027566315E-02 -3.197378727E-01 
       620  1.582148810E-01  4.056534487E-02 -3.226756556E-01 
       621 -4.437694743E-01  4.075557177E-02 -2.004566400E+00 
       622  1.544846393E-01  4.085371132E-02 -3.256282407E-01 
       623  1.507448602E-01  4.114073293E-02 -3.285944095E-01 
       624 -4.419455776E-01  4.125570195E-02 -1.981102252E+00 
       625  1.469957822E-01  4.142641699E-02 -3.315790410E-01 
       626  1.432376436E-01  4.171074490E-02 -3.345800488E-01 
       627 -4.400944031E-01  4.174876793E-02 -1.957840018E+00 
       628  1.394706531E-01  4.199370551E-02 -3.375981447E-01 
       629 -4.382160700E-01  4.223475439E-02 -1.934789732E+00 
       630  1.356950641E-01  4.227528767E-02 -3.406351722E-01 
       631  1.319111000E-01  4.255548759E-02 -3.436937025E-01 
       632 -4.363107280E-01  4.271362135E-02 -1.911927324E+00 
       633  1.281189994E-01  4.283429035E-02 -3.467717259E-01 
       634  1.243190006E-01  4.311167742E-02 -3.498716711E-01 
       635 -4.343784667E-01  4.318535397E-02 -1.889232275E+00 
       636  1.205113197E-01  4.338764867E-02 -3.529942195E-01 
       637 -4.324193760E-01  4.364991967E-02 -1.866618257E+00 
       638  1.166962101E-01  4.366218187E-02 -3.561413644E-01 
       639  1.128739027E-01  4.393527310E-02 -3.593119348E-01 
       640 -4.304336347E-01  4.410730994E-02 -1.844195905E+00 
       641  1.090446211E-01  4.420689280E-02 -3.625068627E-01 
       642  1.052086187E-01  4.447704448E-02 -3.657288838E-01 
       643 -4.284213329E-01  4.455750027E-02 -1.822133807E+00 
       644  1.013661188E-01  4.474570219E-02 -3.689771771E-01 
       645 -4.263825899E-01  4.500045747E-02 -1.800356349E+00 
       646  9.751736754E-02  4.501285837E-02 -3.722545307E-01 
       647  9.366259577E-02  4.527849070E-02 -3.755586745E-01 
       648 -4.243175548E-01  4.543620605E-02 -1.778904495E+00 
       649  8.980204941E-02  4.554258063E-02 -3.788917347E-01 
       650  8.593595943E-02  4.580512061E-02 -3.822572735E-01 
       651 -4.222263474E-01  4.586469666E-02 -1.757757989E+00 
       652  8.206456426E-02  4.606609194E-02 -3.856533274E-01 
       653 -4.201090868E-01  4.628594980E-02 -1.736897267E+00 
       654  7.818810236E-02  4.632546496E-02 -3.890796750E-01 
       655  7.430681960E-02  4.658322842E-02 -3.925400087E-01 
       656 -4.179659225E-01  4.669992283E-02 -1.716321368E+00 
       657  7.042095441E-02  4.683936363E-02 -3.960326693E-01 
       658  6.653073779E-02  4.709384463E-02 -3.995602139E-01 
       659 -4.157969439E-01  4.710665857E-02 -1.696022388E+00 
       660  6.263641561E-02  4.734666008E-02 -4.031240213E-01 
       661 -4.136023301E-01  4.750612912E-02 -1.676019223E+00 
       662  5.873822630E-02  4.759777652E-02 -4.067222432E-01 
       663  5.483641577E-02  4.784717159E-02 -4.103554758E-01 
       664 -4.113822304E-01  4.789833773E-02 -1.656276203E+00 
       665  5.093121871E-02  4.809482299E-02 -4.140267032E-01 
       666 -4.091367342E-01  4.828329594E-02 -1.636814518E+00 
       667  4.702287728E-02  4.834071566E-02 -4.177372865E-01 
       668  4.311163365E-02  4.858481241E-02 -4.214833363E-01 
       669 -4.068659910E-01  4.866096777E-02 -1.617594084E+00 
       670  3.919772997E-02  4.882708727E-02 -4.252707981E-01 
       671 -4.045701495E-01  4.903141050E-02 -1.598631009E+00 
       672  3.528140468E-02  4.906752878E-02 -4.290990329E-01 
       673  3.136289994E-02  4.930608873E-02 -4.329656563E-01 
       674 -4.022493592E-01  4.939461148E-02 -1.579946773E+00 
       675  2.744245977E-02  4.954274840E-02 -4.368739098E-01 
       676 -3.999037393E-01  4.975058156E-02 -1.561505978E+00 
       677  2.352032448E-02  4.977747802E-02 -4.408245536E-01 
       678  1.959673621E-02  5.001025140E-02 -4.448183459E-01 
       679 -3.975334689E-01  5.009931739E-02 -1.543306928E+00 
       680  1.567193527E-02  5.024103135E-02 -4.488545790E-01 
       681 -3.951386672E-01  5.044085201E-02 -1.525349237E+00 
       682  1.174616755E-02  5.046978805E-02 -4.529347298E-01 
       683  7.819673330E-03  5.069649167E-02 -4.570611022E-01 
       684 -3.927195132E-01  5.077519719E-02 -1.507643553E+00 
       685  3.892693851E-03  5.092110861E-02 -4.612300908E-01 
       686 -3.902761263E-01  5.110236450E-02 -1.490181204E+00 
       687 -3.452779003E-05  5.114359807E-02 -4.654501415E-01 
       688 -3.961749460E-03  5.136394089E-02 -4.697074640E-01 
       689 -3.878086555E-01  5.142236887E-02 -1.472944969E+00 
       690 -7.888728938E-03  5.158205996E-02 -4.740191857E-01 
       691 -3.853172499E-01  5.173525085E-02 -1.455965318E+00 
       692 -1.181522322E-02  5.179800196E-02 -4.783785721E-01 
       693 -1.574099099E-02  5.201162341E-02 -4.827768806E-01 
       694 -3.828020887E-01  5.204096789E-02 -1.439194820E+00 
       695 -1.966579201E-02  5.222297900E-02 -4.872373532E-01 
       696 -3.802633205E-01  5.233963923E-02 -1.422670394E+00 
       697 -2.358938038E-02  5.243199442E-02 -4.917437861E-01 
       698 -3.777010949E-01  5.263119884E-02 -1.406388374E+00 
       699 -2.751151579E-02  5.263861762E-02 -4.962967699E-01 
       700 -3.143195608E-02  5.284281150E-02 -5.009019402E-01 
       701 -3.751155607E-01  5.291573620E-02 -1.390317856E+00 
       702 -3.535046097E-02  5.304455331E-02 -5.055558541E-01 
       703 -3.725068970E-01  5.319323172E-02 -1.374486408E+00 
       704 -3.926678641E-02  5.324378022E-02 -5.102598680E-01 
       705 -4.318069026E-02  5.344048432E-02 -5.150257015E-01 
       706 -3.698752825E-01  5.346374695E-02 -1.358870077E+00 
       707 -4.709193410E-02  5.363460957E-02 -5.198381938E-01 
       708 -3.672208069E-01  5.372728733E-02 -1.343484016E+00 
       709 -5.100027572E-02  5.382608590E-02 -5.247065115E-01 
       710 -3.645437085E-01  5.398387826E-02 -1.328296510E+00 
       711 -5.490547301E-02  5.401491619E-02 -5.296322056E-01 
       712 -5.880728377E-02  5.420101908E-02 -5.346129635E-01 
       713 -3.618441067E-01  5.423357538E-02 -1.313328833E+00 
       714 -6.270547332E-02  5.438437536E-02 -5.396499290E-01 
       715 -3.591222101E-01  5.447639445E-02 -1.298567917E+00 
       716 -6.659979576E-02  5.456490735E-02 -5.447373220E-01 
       717 -3.563781380E-01  5.471238349E-02 -1.284000785E+00 
       718 -7.049001265E-02  5.474259621E-02 -5.498851631E-01 
       719 -7.437587811E-02  5.491740082E-02 -5.550945793E-01 
       720 -3.536120992E-01  5.494156174E-02 -1.269622951E+00 
       721 -7.825716117E-02  5.508926886E-02 -5.603597476E-01 
       722 -3.508242426E-01  5.516395172E-02 -1.255410495E+00 
       723 -8.213362337E-02  5.525813372E-02 -5.656799256E-01 
       724 -3.480147472E-01  5.537961597E-02 -1.241390554E+00 
       725 -8.600501882E-02  5.542397280E-02 -5.710673339E-01 
       726 -8.987110913E-02  5.558674099E-02 -5.765105449E-01 
       727 -3.451837918E-01  5.558856689E-02 -1.227564700E+00 
       728 -9.373165580E-02  5.574635710E-02 -5.820112108E-01 
       729 -3.423315553E-01  5.579086686E-02 -1.213930752E+00 
       730 -9.758642789E-02  5.590281312E-02 -5.875806356E-01 
       731 -3.394581867E-01  5.598653559E-02 -1.200499558E+00 
       732 -1.014351795E-01  5.605604941E-02 -5.932106993E-01 
       733 -3.365638650E-01  5.617559905E-02 -1.187249468E+00 
       734 -1.052776797E-01  5.620600651E-02 -5.989050994E-01 
       735 -1.091136825E-01  5.635263958E-02 -6.046561212E-01 
       736 -3.336487987E-01  5.635811262E-02 -1.174185370E+00 
       737 -1.129429644E-01  5.649589330E-02 -6.104825562E-01 
       738 -3.307131667E-01  5.653413233E-02 -1.161307281E+00 
       739 -1.167652721E-01  5.663576252E-02 -6.163723042E-01 
       740 -3.277571182E-01  5.670367768E-02 -1.148597931E+00 
       741 -1.205803820E-01  5.677211848E-02 -6.223228740E-01 
       742 -3.247808617E-01  5.686678925E-02 -1.136055702E+00 
       743 -1.243880632E-01  5.690497860E-02 -6.283430690E-01 
       744 -3.217845762E-01  5.702351179E-02 -1.123685675E+00 
       745 -1.281880623E-01  5.703425439E-02 -6.344330193E-01 
       746 -1.319801632E-01  5.715994098E-02 -6.405989411E-01 
       747 -3.187684404E-01  5.717389378E-02 -1.111488950E+00 
       748 -1.357641276E-01  5.728193480E-02 -6.468239107E-01 
       749 -3.157326332E-01  5.731797276E-02 -1.099455385E+00 
       750 -1.395397169E-01  5.740019865E-02 -6.531210199E-01 
       751 -3.126773634E-01  5.745580068E-02 -1.087595136E+00 
       752 -1.433067076E-01  5.751470243E-02 -6.594936529E-01 
       753 -3.096028096E-01  5.758737495E-02 -1.075877749E+00 
       754 -1.470648465E-01  5.762539012E-02 -6.659394704E-01 
       755 -3.065091508E-01  5.771281263E-02 -1.064323395E+00 
       756 -1.508139247E-01  5.773219854E-02 -6.724533886E-01 
       757 -3.033965957E-01  5.783209765E-02 -1.052932434E+00 
       758 -1.545537040E-01  5.783507953E-02 -6.790474942E-01 
       759 -1.582839459E-01  5.793400625E-02 -6.857192577E-01 
       760 -3.002653230E-01  5.794532124E-02 -1.041692683E+00 
       761 -1.620044269E-01  5.802889362E-02 -6.924630287E-01 
       762 -2.971155117E-01  5.805248148E-02 -1.030606616E+00 
       763 -1.657149233E-01  5.811970787E-02 -6.992882799E-01 
       764 -2.939474001E-01  5.815367715E-02 -1.019666661E+00 
       765 -1.694151968E-01  5.820639677E-02 -7.061900503E-01 
       766 -2.907611672E-01  5.824891744E-02 -1.008885623E+00 
       767 -1.731050090E-01  5.828890459E-02 -7.131747045E-01 
       768 -2.875569620E-01  5.833824649E-02 -9.982378952E-01 
       769 -1.767841661E-01  5.836718996E-02 -7.202377568E-01 
       770 -2.843350526E-01  5.842169803E-02 -9.877224475E-01 
       771 -1.804523998E-01  5.844118267E-02 -7.273814915E-01 
       772 -2.810955882E-01  5.849936432E-02 -9.773487903E-01 
       773 -1.841095164E-01  5.851085987E-02 -7.346158761E-01 
       774 -2.778388072E-01  5.857127259E-02 -9.671263485E-01 
       775 -1.877552776E-01  5.857616187E-02 -7.419371289E-01 
       776 -1.913894597E-01  5.863702536E-02 -7.493370321E-01 
       777 -2.745648587E-01  5.863745633E-02 -9.570270036E-01 
       778 -1.950118393E-01  5.869339128E-02 -7.568271965E-01 
       779 -2.712740108E-01  5.869798208E-02 -9.470627876E-01 
       780 -1.986221927E-01  5.874524388E-02 -7.644091693E-01 
       781 -2.679664127E-01  5.875286567E-02 -9.372247421E-01 
       782 -2.022202964E-01  5.879250542E-02 -7.720849112E-01 
       783 -2.646422729E-01  5.880218803E-02 -9.275078250E-01 
       784 -2.058059270E-01  5.883513801E-02 -7.798416459E-01 
       785 -2.613018300E-01  5.884599452E-02 -9.179266535E-01 
       786 -2.093788609E-01  5.887306109E-02 -7.877038089E-01 
       787 -2.579452627E-01  5.888431524E-02 -9.084648288E-01 
       788 -2.129388744E-01  5.890629461E-02 -7.956602282E-01 
       789 -2.545728095E-01  5.891719469E-02 -8.991170863E-01 
       790 -2.164857740E-01  5.893469200E-02 -8.037029504E-01 
       791 -2.511846195E-01  5.894469233E-02 -8.898847600E-01 
       792 -2.200193063E-01  5.895828135E-02 -8.118522779E-01 
       793 -2.477809608E-01  5.896687512E-02 -8.807750085E-01 
       794 -2.235392774E-01  5.897697423E-02 -8.200996868E-01 
       795 -2.443620123E-01  5.898378085E-02 -8.717853331E-01 
       796 -2.270454491E-01  5.899075106E-02 -8.284558652E-01 
       797 -2.409279976E-01  5.899544680E-02 -8.629048135E-01 
       798 -2.305376275E-01  5.899953037E-02 -8.369078631E-01 
       799 -2.374791104E-01  5.900192129E-02 -8.541297194E-01 
       800 -2.340155891E-01  5.900326747E-02 -8.454640387E-01 
