nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       283  3.591929213E-01 -1.122166081E-02 -9.901935583E-03 
       284 -4.943915036E-01 -1.113290031E-02 -4.606112145E+00 
       285  3.619148470E-01 -1.104869598E-02 -7.599900903E-03 
       286  3.646144545E-01 -1.087673833E-02 -5.295955515E-03 
       287  3.672915772E-01 -1.070576267E-02 -2.987973026E-03 
       288 -4.949615259E-01 -1.056539681E-02 -4.654956341E+00 
       289  3.699460499E-01 -1.053574405E-02 -6.736289833E-04 
       290  3.725777090E-01 -1.036665790E-02  1.649204060E-03 
       291  3.751863921E-01 -1.019848011E-02  3.982563767E-03 
       292  3.777719382E-01 -1.003118712E-02  6.328401033E-03 
       293 -4.955011205E-01 -9.995587829E-03 -4.694654310E+00 
       294  3.803341879E-01 -9.864756047E-03  8.688586079E-03 
       295  3.828729831E-01 -9.699164780E-03  1.106490758E-02 
       296  3.853881673E-01 -9.534392054E-03  1.345904027E-02 
       297 -4.960102619E-01 -9.423594105E-03 -4.723259489E+00 
       298  3.878795852E-01 -9.370417565E-03  1.587255685E-02 
       299  3.903470832E-01 -9.207222054E-03  1.830666516E-02 
       300  3.927905090E-01 -9.044787401E-03  2.076246862E-02 
       301  3.952097120E-01 -8.883096711E-03  2.323969643E-02 
       302 -4.964889266E-01 -8.849535940E-03 -4.738624310E+00 
       303  3.976045429E-01 -8.722134400E-03  2.573809259E-02 
       304  3.999748540E-01 -8.561886278E-03  2.826235581E-02 
       305  4.023204990E-01 -8.402339624E-03  3.081760442E-02 
       306 -4.969370928E-01 -8.273533011E-03 -4.738498867E+00 
       307  4.046413334E-01 -8.243483268E-03  3.340679036E-02 
       308  4.069372138E-01 -8.085307655E-03  3.603386529E-02 
       309  4.092079987E-01 -7.927804919E-03  3.870277249E-02 
       310  4.114535480E-01 -7.770968945E-03  4.141825143E-02 
       311 -4.973547399E-01 -7.695704193E-03 -4.720980304E+00 
       312  4.136737233E-01 -7.614795430E-03  4.417997759E-02 
       313  4.158683874E-01 -7.459281938E-03  4.698638695E-02 
       314  4.180374052E-01 -7.304427951E-03  4.983993082E-02 
       315  4.201806426E-01 -7.150234916E-03  5.274243939E-02 
       316 -4.977418488E-01 -7.116167409E-03 -4.684387310E+00 
       317  4.222979677E-01 -6.996706288E-03  5.569586344E-02 
       318  4.243892497E-01 -6.843847566E-03  5.870215937E-02 
       319  4.264543597E-01 -6.691666328E-03  6.176330305E-02 
       320  4.284931702E-01 -6.540172254E-03  6.488128663E-02 
       321 -4.980984012E-01 -6.535039523E-03 -4.626544389E+00 
       322  4.305055555E-01 -6.389377151E-03  6.805812435E-02 
       323  4.324913915E-01 -6.239294973E-03  7.129586135E-02 
       324  4.344505557E-01 -6.089941825E-03  7.459658214E-02 
       325 -4.984243793E-01 -5.952436284E-03 -4.545027064E+00 
       326  4.363829272E-01 -5.941335978E-03  7.796240043E-02 
       327  4.382883868E-01 -5.793497865E-03  8.139543028E-02 
       328  4.401668170E-01 -5.646450079E-03  8.489768341E-02 
